time_s,force_N,accel_x_g,accel_y_g,accel_z_g
25.12431641,-0.08933943,0.01666946,0.02379306,-0.01091322
25.12441406,-0.09349947,0.05730239,-0.00427627,0.01429397
25.12451172,0.17307999,0.00593043,-0.02272259,-0.01328480
25.12460937,0.04414660,0.00556195,0.01588156,0.02227840
25.12470703,0.22353185,0.03848111,0.01594934,0.00393848
25.12480469,-0.10640205,0.01181195,0.01157069,-0.01624616
25.12490234,0.32795038,-0.00947573,-0.00624498,-0.02263221
25.12500000,0.21229428,-0.00056228,0.01572826,-0.00138307
25.12509766,0.00260926,0.00765746,-0.02846896,0.00321383
25.12519531,0.08983002,-0.01589499,0.03637092,0.02315923
25.12529297,0.12235792,0.00670480,-0.03019079,-0.00933174
25.12539063,0.07776994,0.01712937,0.01082900,-0.00554917
25.12548828,0.04561366,0.02577016,-0.00390553,0.01005615
25.12558594,-0.08489373,-0.00952302,-0.01423883,0.01325044
25.12568359,0.13409349,0.04193669,-0.04150585,0.01811568
25.12578125,0.18955830,0.04649955,0.02759716,-0.00375292
25.12587891,0.21167336,0.02086132,0.00276206,0.00112716
25.12597656,-0.03205769,0.00632461,0.00269273,0.00323762
25.12607422,-0.01413582,-0.00488310,0.00362579,0.00003064
25.12617188,0.16784376,-0.02854080,0.00361090,0.03958169
25.12626953,0.11555964,-0.00298445,-0.00842030,0.04919375
25.12636719,0.07416424,0.04316251,0.00592047,-0.03259475
25.12646484,0.00784780,0.02716766,0.00453583,-0.00162718
25.12656250,0.15102563,0.03946668,0.01676003,-0.01115753
25.12666016,0.14864510,0.03811918,0.01814268,0.01805615
25.12675781,0.03478150,0.01872844,-0.02210362,-0.01880309
25.12685547,0.31962694,-0.00413090,-0.02384582,0.00574384
25.12695312,0.02035857,0.03652820,0.01902073,-0.01279701
25.12705078,0.02425559,0.04378937,0.00345740,0.03743397
25.12714844,0.11333305,0.00056399,0.01850137,0.03855627
25.12724609,0.06902445,-0.00636220,-0.01349939,-0.01000173
25.12734375,0.15936434,0.02817184,-0.01134028,0.01065731
25.12744141,0.03371262,0.00444777,-0.00812938,0.02696859
25.12753906,0.38368118,0.00078786,0.00538249,0.01145032
25.12763672,0.12816946,-0.04984374,0.00789267,0.03275225
25.12773437,0.30068740,0.00855775,-0.02132855,-0.00127592
25.12783203,0.14631795,-0.00015779,-0.00316017,0.00640517
25.12792969,-0.07560847,0.00867575,0.01623894,0.00431132
25.12802734,0.09419066,0.03971861,-0.01157711,0.05006358
25.12812500,0.04973928,0.03214568,-0.04664935,-0.01145276
25.12822266,-0.14066719,0.02482114,-0.00274797,-0.00039035
25.12832031,0.08691002,0.00735298,-0.05915069,0.02404323
25.12841797,0.18954972,-0.03376930,0.01571925,0.03048001
25.12851562,0.06104418,0.03152969,0.01359027,0.02693059
25.12861328,-0.02740967,0.00368773,-0.01221727,0.02869494
25.12871094,0.09519037,0.00611412,0.01145634,0.00305866
25.12880859,0.09384023,0.04737287,-0.00885064,-0.03457416
25.12890625,-0.19237153,0.00995214,0.01004781,0.02702169
25.12900391,-0.13776704,0.01775801,0.00311578,0.03694062
25.12910156,-0.09496994,0.01720229,-0.00757157,0.02563282
25.12919922,-0.21499125,0.03846647,-0.01061136,0.02275361
25.12929688,-0.15520612,0.01270041,0.01830521,-0.00339872
25.12939453,-0.10985586,-0.00639570,-0.01781012,0.04225777
25.12949219,-0.04355516,0.04828806,-0.01157670,0.01086889
25.12958984,0.15165913,0.00025963,-0.00424871,0.05272805
25.12968750,0.17106418,0.01869265,-0.00294053,0.03342818
25.12978516,-0.08217964,-0.01024584,-0.00641496,0.02805531
25.12988281,-0.00879049,0.01034825,-0.00338047,0.01652708
25.12998047,-0.14189464,0.00581705,0.00424757,0.04558855
25.13007813,0.38085809,0.01109745,0.02088073,0.05537727
25.13017578,-0.09651527,0.02012475,0.01459180,0.02070480
25.13027344,0.02803358,0.05462867,-0.01832925,0.02341637
25.13037109,-0.05593593,0.01269815,-0.01424947,-0.00064110
25.13046875,0.07807081,0.02355343,0.00419874,-0.00758953
25.13056641,-0.11361105,0.04002056,0.02422104,0.04753083
25.13066406,0.23415826,-0.00939229,-0.02505907,0.01596181
25.13076172,-0.08476991,-0.01407250,-0.02386818,0.01797439
25.13085938,0.01709715,0.00963999,0.00812772,0.00637796
25.13095703,0.00023458,0.02209384,-0.01536503,0.00301313
25.13105469,0.05084901,0.04114732,0.02577646,0.04553173
25.13115234,0.01363123,0.04117789,0.00426270,-0.00063511
25.13125000,0.06518375,0.01696094,0.00354044,0.02677153
25.13134766,0.10946671,-0.02494840,-0.02671862,0.00689974
25.13144531,-0.04192005,0.00730532,-0.00529646,-0.01496342
25.13154297,0.12931057,0.00072855,0.01179654,0.02040202
25.13164062,0.18760110,-0.00794961,-0.01564234,0.00914040
25.13173828,-0.10637209,0.03933839,0.02550077,0.02802400
25.13183594,0.06074034,0.03419764,0.00164618,0.01137452
25.13193359,0.19211788,-0.02624748,0.02277259,-0.01228141
25.13203125,0.20725408,-0.01398899,-0.02285725,0.01854275
25.13212891,0.11204052,0.04526353,0.01269382,-0.01194244
25.13222656,0.20802620,-0.01652939,0.02457584,0.04733132
25.13232422,0.14336536,0.04385014,-0.02041546,0.03192736
25.13242187,-0.03936944,-0.01357284,0.02555537,0.02607050
25.13251953,0.00009882,-0.03690336,-0.01211483,0.01355675
25.13261719,0.34803420,-0.00623725,-0.00969466,0.04179118
25.13271484,-0.07254501,-0.00181552,0.01445875,0.00815988
25.13281250,-0.02128736,-0.03688658,0.00778715,0.01945189
25.13291016,-0.05528175,-0.01604096,0.04461033,0.03041948
25.13300781,0.11471850,0.01855097,0.00452476,0.00127462
25.13310547,0.14725043,0.01390073,-0.02505657,0.03587880
25.13320313,-0.01248743,-0.00998513,0.05040004,0.01819046
25.13330078,0.00150141,0.00438718,0.01291052,0.01683437
25.13339844,0.01460951,-0.01731286,0.02984701,0.03037828
25.13349609,-0.09111816,-0.02490124,0.01460942,-0.00560131
25.13359375,-0.04004013,0.04075432,-0.01226585,-0.00348326
25.13369141,-0.01898063,-0.00818594,0.00645195,0.00178161
25.13378906,0.12061593,0.01584327,-0.00011401,0.01058173
25.13388672,0.10234721,0.00012914,0.01588849,0.00939933
25.13398438,0.04938162,-0.00297539,-0.02236319,-0.01333889
25.13408203,0.16599615,-0.00068754,0.04213497,0.02346785
25.13417969,0.26988377,-0.04934797,0.01948502,0.00158010
25.13427734,0.19171758,0.03142923,0.02364603,-0.01196578
25.13437500,0.12189040,-0.00442057,-0.00965559,0.01251647
25.13447266,0.08133017,-0.01724293,0.03320520,0.00403347
25.13457031,-0.02165028,-0.01881152,-0.01710453,0.02995664
25.13466797,0.19467086,0.00532411,0.02337695,0.01538442
25.13476562,0.06661099,-0.00804303,0.00232401,-0.00393153
25.13486328,-0.13563793,0.00857309,-0.00807333,-0.00467239
25.13496094,0.16154757,-0.01796681,0.04180909,0.00105599
25.13505859,-0.08870077,-0.03442758,0.04240474,0.01373962
25.13515625,0.04224251,-0.03333306,0.04461141,0.02253017
25.13525391,0.05801224,-0.00394785,0.07187811,0.00965502
25.13535156,0.03872473,-0.00666949,0.01233997,0.02654379
25.13544922,-0.34670170,-0.02179634,-0.01310934,0.01047966
25.13554687,0.01301233,-0.01481175,0.02165875,-0.01159288
25.13564453,0.07345839,-0.01066690,0.01088751,-0.01348745
25.13574219,-0.05832705,-0.01308316,0.05751034,0.01746173
25.13583984,-0.18217331,0.02934737,0.00707956,0.01625428
25.13593750,0.11287342,0.01627169,0.03693138,0.03731553
25.13603516,0.01508628,-0.01095271,0.00525375,-0.01799297
25.13613281,-0.18697318,-0.01977459,0.01154859,0.01325496
25.13623047,0.17211470,0.02581403,0.01448988,-0.00274741
25.13632812,-0.13587468,0.01509479,0.01528844,0.00763154
25.13642578,0.34873671,-0.00664752,0.00555538,-0.01102699
25.13652344,0.19338352,-0.01296154,0.04529916,0.00312021
25.13662109,0.00289155,0.02293246,0.02979835,-0.01067571
25.13671875,-0.09293660,-0.00550941,0.04545163,-0.00033698
25.13681641,-0.16319809,-0.02427303,0.02653350,-0.00762895
25.13691406,0.08055877,-0.01076074,0.02027386,0.00913869
25.13701172,-0.12643915,0.00936580,0.01236132,0.00497242
25.13710938,-0.15881243,-0.04346392,0.03059936,-0.00972309
25.13720703,0.25089517,0.02934474,0.00870549,0.01840139
25.13730469,0.20427981,0.01085027,-0.01245813,-0.02179944
25.13740234,0.00298009,-0.01336621,0.02589322,-0.04669907
25.13750000,-0.19946830,-0.04549130,0.02350859,0.01071670
25.13759766,-0.13144631,0.00157403,0.00461457,0.01610118
25.13769531,-0.01693569,-0.02103645,0.04094398,-0.03713877
25.13779297,-0.10028162,0.01564062,-0.01332682,-0.02972893
25.13789063,0.11618714,-0.02246332,0.03216049,-0.00320704
25.13798828,-0.16943696,0.02198166,-0.00296576,0.01256293
25.13808594,0.27067138,0.00092932,-0.00015745,-0.00271186
25.13818359,-0.29147558,-0.00087472,0.01535058,0.00715378
25.13828125,0.24150603,-0.02429541,-0.02329421,0.01587830
25.13837891,-0.07359703,-0.01263614,0.01356649,0.01525078
25.13847656,-0.05833762,-0.03086718,-0.02492726,-0.01073771
25.13857422,0.05071893,0.04083231,0.06923605,-0.01669429
25.13867188,-0.07533076,0.00472677,0.01192930,-0.01295007
25.13876953,0.10387362,0.00609740,-0.00149353,0.01802244
25.13886719,-0.05877193,0.01226494,0.02033447,-0.02594583
25.13896484,0.17870245,0.02599947,0.05169304,0.00575392
25.13906250,-0.14897519,0.00353461,0.02350771,-0.02454360
25.13916016,0.14416167,-0.03150225,0.04127005,-0.01139965
25.13925781,0.35886649,0.03154650,0.02536588,-0.01698710
25.13935547,-0.06254199,-0.02205138,-0.01713644,-0.04182407
25.13945312,0.07649459,-0.01024910,0.05015872,-0.00879544
25.13955078,0.09246293,-0.00704690,-0.00333543,0.01036329
25.13964844,0.18167713,0.00592184,0.03481057,0.01713859
25.13974609,0.08773900,0.00330321,0.00236632,0.01352002
25.13984375,-0.06798817,0.03767845,-0.01388327,0.01792406
25.13994141,0.12509292,-0.04434109,0.02462833,0.01558074
25.14003906,-0.28921318,-0.00610701,0.00092091,0.01259041
25.14013672,0.00000282,-0.00494936,-0.04636340,-0.01782710
25.14023437,-0.06638656,-0.01917499,0.02261340,-0.04419979
25.14033203,-0.33666285,0.01795122,0.02224765,-0.02295546
25.14042969,-0.13255180,-0.00070110,0.01654702,-0.02474051
25.14052734,0.26006003,-0.00626466,-0.00716466,0.00031485
25.14062500,0.07496002,-0.02209018,0.02413149,0.03842341
25.14072266,0.29090191,-0.03298067,0.03992293,-0.02541518
25.14082031,0.00769774,-0.02617038,0.00684182,-0.01170212
25.14091797,0.00690323,0.00255499,0.02479791,0.01159576
25.14101563,0.28311474,0.01281385,-0.02580853,-0.00325832
25.14111328,0.00949760,-0.02009074,0.03771419,0.00532070
25.14121094,0.18362760,0.01706559,0.00650648,-0.02284609
25.14130859,0.13897159,0.04541610,0.00055065,-0.00172988
25.14140625,-0.13597957,0.00278479,-0.03690417,-0.02101176
25.14150391,0.03318493,0.00441383,-0.00739180,0.00871756
25.14160156,-0.11897909,0.00768935,-0.01628441,0.02152956
25.14169922,-0.04318405,0.01284932,-0.00186805,0.02462853
25.14179688,0.25131411,-0.00993072,-0.00604535,0.03895693
25.14189453,-0.35411011,-0.01891770,-0.02376786,0.00757649
25.14199219,0.31101356,0.03074323,0.01155323,-0.01512033
25.14208984,0.03572629,0.03312904,0.01193207,0.02601291
25.14218750,-0.15665868,-0.00006137,-0.00229945,-0.01217309
25.14228516,0.28111595,0.02855793,-0.00635182,-0.01311514
25.14238281,-0.00023711,0.03288904,0.01087317,0.03667235
25.14248047,0.27154282,0.02925320,-0.03776166,-0.05109283
25.14257812,-0.06504349,0.01610387,-0.01539917,-0.02697458
25.14267578,0.07360205,0.00923947,0.03750225,-0.01742969
25.14277344,0.17579675,0.00418923,0.00185427,0.02958422
25.14287109,0.19822876,0.03779658,-0.00432887,0.00562628
25.14296875,0.09656203,0.03851061,-0.01405220,0.00312479
25.14306641,0.03005445,0.04806707,-0.02095185,0.00343801
25.14316406,0.04003043,0.03150133,0.03463817,-0.02689556
25.14326172,0.03581084,0.04711347,-0.02480044,0.00124927
25.14335937,0.05753152,0.02062089,-0.00931346,-0.02192977
25.14345703,0.13020629,0.03808091,0.02492482,0.01329734
25.14355469,-0.08106353,-0.00937645,-0.00098722,-0.00285276
25.14365234,0.20502653,0.00474997,-0.02270701,0.02393046
25.14375000,0.01987976,-0.01600980,0.00366120,0.04362631
25.14384766,-0.05427859,0.00789708,0.00955674,0.04133621
25.14394531,-0.15380290,0.05156157,0.00772506,0.04899769
25.14404297,-0.07585589,0.01231407,-0.01565723,0.00002067
25.14414062,0.25077874,0.01121263,-0.00227714,0.02120740
25.14423828,-0.16601202,0.04931050,0.01526941,-0.02689877
25.14433594,0.17150302,0.02392859,0.01773221,0.00536282
25.14443359,-0.15228705,0.03392434,-0.02074856,-0.00206716
25.14453125,-0.09272802,0.00185732,-0.00102074,0.01933294
25.14462891,-0.01391831,0.01703364,0.00341302,0.02124157
25.14472656,0.07210321,-0.01536343,-0.00190872,0.03962610
25.14482422,-0.01931503,0.00613770,-0.00042244,0.04492900
25.14492188,0.13806766,0.02300743,0.03297744,0.00010329
25.14501953,-0.32579164,-0.00018568,0.00021816,0.04946127
25.14511719,-0.39501038,0.01712765,0.02474431,-0.00324092
25.14521484,0.02753203,0.01180738,-0.00296589,0.01019206
25.14531250,0.06017829,0.03065319,0.02302610,0.04240716
25.14541016,-0.16386834,0.00068932,-0.00095657,0.03618979
25.14550781,-0.00575766,0.00774262,-0.01101027,0.01545270
25.14560547,0.02790127,-0.02401149,0.01810550,0.02778954
25.14570313,-0.04133134,0.00293559,-0.01531475,0.01998913
25.14580078,0.18969950,-0.01700600,0.00053210,0.01509442
25.14589844,0.04093468,0.02796509,0.02703739,0.03511494
25.14599609,0.00824514,0.01938623,0.00008988,-0.01568203
25.14609375,-0.02242797,0.03279399,-0.00386019,-0.00841685
25.14619141,-0.03635310,0.01610969,-0.00343695,0.03946177
25.14628906,-0.12163962,0.03251819,0.00339912,0.01334740
25.14638672,0.23508151,0.01602143,0.00754729,-0.00663771
25.14648438,0.11860437,0.02419000,-0.03418525,-0.01415845
25.14658203,0.07611367,0.02283122,-0.00090133,0.02983041
25.14667969,0.01516328,0.01760212,-0.01325501,0.03048682
25.14677734,-0.00704026,0.04623067,0.01200509,0.00735374
25.14687500,0.10074434,-0.01733628,0.03103623,0.00636119
25.14697266,-0.05873418,0.01799746,0.05395593,0.02686208
25.14707031,0.15605830,0.05139235,-0.00366523,0.00780701
25.14716797,-0.06126367,0.00651863,-0.04464034,-0.01526556
25.14726562,0.21409142,0.02161720,-0.00806343,0.02734547
25.14736328,0.07907550,0.02695394,0.05582791,0.00234845
25.14746094,-0.01285746,0.03418787,-0.01463510,0.00646403
25.14755859,0.30262154,0.03754189,-0.00626145,0.02308596
25.14765625,0.24044014,0.03739815,0.01648184,0.01460716
25.14775391,-0.00756369,0.02559600,-0.04135924,-0.00976590
25.14785156,-0.18505064,-0.00096359,0.01795518,-0.00771030
25.14794922,-0.00381162,0.04123933,0.02724358,0.06849803
25.14804687,0.07105005,0.01142106,0.00510665,0.03212866
25.14814453,0.29531583,0.03766716,-0.04544912,-0.00709605
25.14824219,0.37025229,-0.01820743,0.00533033,0.02923511
25.14833984,-0.19656911,0.03312968,0.00273772,0.01743097
25.14843750,-0.01688756,0.01393007,-0.03783996,0.03805662
25.14853516,0.01162492,0.05137579,0.00725624,-0.01877168
25.14863281,0.01749116,0.00478171,-0.03311090,0.01481242
25.14873047,-0.07758241,-0.00860103,-0.02984076,0.02246519
25.14882813,0.18490175,-0.01763523,0.01908605,0.02038531
25.14892578,0.15995065,0.00960873,-0.01845357,-0.02032743
25.14902344,0.21546999,0.00078811,0.00035893,0.02971655
25.14912109,0.06909833,-0.01924282,0.00152358,-0.00764168
25.14921875,-0.36932589,0.02182041,-0.01988288,0.00015241
25.14931641,-0.09103018,-0.00495758,-0.01651612,0.00684559
25.14941406,-0.12199876,-0.00320039,0.00179250,-0.00235329
25.14951172,-0.03013996,0.01838444,-0.00933446,0.02159631
25.14960938,-0.19109219,-0.00256787,-0.02958060,0.03538188
25.14970703,0.02550470,0.00957296,0.00249560,0.03870530
25.14980469,0.25279267,0.01919811,0.02271052,0.00217650
25.14990234,0.04382518,0.01347375,-0.00554540,-0.01239312
25.15000000,0.18291509,0.02577884,0.02182341,-0.01275826
25.15009766,0.19173431,-0.01602438,0.03333800,-0.00377235
25.15019531,0.00090419,-0.02383976,0.01558763,-0.00273877
25.15029297,0.05058876,0.04221439,0.00581382,0.03552319
25.15039062,0.37195129,0.00163516,0.01758235,0.00204997
25.15048828,-0.02282628,-0.00578636,0.04420896,0.03565977
25.15058594,-0.07451993,-0.00594629,-0.00333906,0.01766846
25.15068359,0.09197441,-0.01876118,0.03907205,0.03844705
25.15078125,0.20854979,-0.00275544,-0.01494049,-0.02104667
25.15087891,-0.30353369,-0.00636152,0.05573112,0.01842057
25.15097656,0.37792574,-0.02811509,-0.00953391,0.00400618
25.15107422,-0.11180502,-0.02306602,-0.01816758,0.00253760
25.15117187,0.38593996,-0.00557006,0.00658287,0.05621505
25.15126953,-0.00980526,0.05546180,0.00215793,0.02485085
25.15136719,0.12578926,0.00847577,-0.00091492,-0.02822063
25.15146484,-0.12313496,-0.00510578,0.00175027,0.01088225
25.15156250,0.18729732,0.00751743,0.04096972,-0.02255184
25.15166016,0.08331590,-0.00972982,0.01554749,0.01281403
25.15175781,0.10572255,0.01171609,0.00262082,-0.01375864
25.15185547,0.26528566,0.01951602,0.03597377,0.00664117
25.15195312,0.01463231,-0.02187991,-0.02996678,0.00133057
25.15205078,-0.22680155,-0.00006433,-0.01747637,0.01228460
25.15214844,0.00789738,0.00081292,-0.03434024,-0.02943791
25.15224609,0.16920034,-0.02069909,0.06394461,0.01425420
25.15234375,-0.00611900,-0.00219251,0.01841195,-0.00746805
25.15244141,0.17451688,0.01740517,0.06627834,0.01553109
25.15253906,0.02446471,0.00062385,0.02027123,-0.01578056
25.15263672,0.14491549,0.04920233,0.01876667,0.01612060
25.15273438,0.10061947,-0.00788144,0.03700947,-0.00829517
25.15283203,0.05722341,-0.03863694,-0.01187211,0.00316787
25.15292969,0.26347456,-0.02512761,-0.01965459,0.02632334
25.15302734,0.00056786,-0.03334659,0.00575755,0.02006897
25.15312500,-0.04892678,-0.02494312,0.02341091,0.00930322
25.15322266,0.10245783,-0.02150880,0.03549734,0.01385513
25.15332031,-0.23195137,0.00482009,0.04129480,-0.01890805
25.15341797,0.07211761,-0.02279614,0.01228146,-0.03367464
25.15351563,0.02449523,0.03713856,0.04241275,-0.02337647
25.15361328,-0.04693326,0.01439437,0.02314665,-0.01299783
25.15371094,0.07831633,-0.02452703,-0.00633297,0.02257050
25.15380859,0.08382517,-0.00818822,-0.00106300,-0.00410215
25.15390625,-0.00381340,0.00025133,0.00865067,0.00186539
25.15400391,-0.06502824,-0.00557205,-0.01062984,0.04768904
25.15410156,0.05464555,-0.02080802,0.00775832,-0.00432142
25.15419922,0.19442679,-0.01141231,-0.00099066,0.00687116
25.15429688,0.06787124,0.00714444,0.01189640,0.02032190
25.15439453,0.19540084,-0.00081058,0.03840301,0.00945696
25.15449219,-0.01665403,0.01648655,0.01640420,-0.00397072
25.15458984,-0.15215525,0.01617600,-0.02099607,-0.02219054
25.15468750,-0.13226938,0.00832283,0.01973983,0.01121294
25.15478516,0.15287038,0.00762768,0.01414739,-0.05412519
25.15488281,-0.11106859,0.00147308,-0.00483051,0.03732914
25.15498047,0.18589119,0.01000292,0.01621918,-0.01986844
25.15507812,0.02457365,0.00995111,0.01438452,0.00351324
25.15517578,0.02824035,-0.01203117,0.02145393,-0.03301548
25.15527344,-0.02131516,-0.04391660,-0.01585363,-0.05150457
25.15537109,0.07163950,-0.00882126,0.05382818,-0.02327655
25.15546875,0.07352852,-0.01712843,0.00110105,0.02010081
25.15556641,-0.01154496,-0.02960424,0.01719651,-0.02478940
25.15566406,-0.05067439,-0.03733565,0.03658602,0.05644379
25.15576172,-0.02701139,0.00618124,0.00994489,-0.01419868
25.15585937,0.04600611,-0.01452422,0.01504016,-0.00801651
25.15595703,0.16569299,0.04498923,0.02770625,0.00307587
25.15605469,0.16487620,-0.04413581,-0.01105590,0.00103565
25.15615234,-0.14179702,-0.00374564,-0.00010898,0.01340475
25.15625000,-0.12891416,0.02339430,-0.05786164,-0.02815746
25.15634766,0.04563566,-0.03428916,0.00002806,0.00291103
25.15644531,0.06638473,0.02363262,0.00585213,0.01802088
25.15654297,-0.14076170,0.01845984,-0.00616963,-0.01033780
25.15664063,0.14489363,0.01314196,-0.00899771,0.00049752
25.15673828,-0.18896237,0.00998956,-0.00927322,0.04297110
25.15683594,-0.22267007,0.02155705,-0.01990906,0.02532905
25.15693359,0.02577429,0.00608548,-0.00311135,-0.02394646
25.15703125,0.10502081,0.02835000,0.01142642,0.00223371
25.15712891,0.05214856,0.01681204,0.03324467,0.00258261
25.15722656,0.10838988,0.00443381,-0.03106980,-0.02962499
25.15732422,-0.01763555,0.00194544,0.01936231,-0.03952180
25.15742188,0.14112372,-0.02656368,0.03029186,-0.02056318
25.15751953,-0.05486211,0.01490309,-0.00731770,-0.00591616
25.15761719,0.03020179,0.02531486,-0.00415568,0.00351060
25.15771484,0.12098101,-0.01641319,-0.00613047,-0.00709373
25.15781250,-0.05500767,0.03762986,0.01468863,0.00804522
25.15791016,-0.10790692,-0.01323989,-0.00228675,0.01583404
25.15800781,-0.00231571,0.02092279,0.00223917,-0.00779510
25.15810547,-0.25970784,0.03191667,-0.00605885,0.00892018
25.15820312,0.07475049,-0.00558222,0.01714413,0.05423495
25.15830078,0.19906729,0.02564245,-0.00771022,0.02185385
25.15839844,0.22755377,0.02235077,-0.02356251,0.01720715
25.15849609,0.00083779,0.00541403,-0.00340181,0.02275233
25.15859375,0.13462633,0.00196037,0.00366268,-0.02939099
25.15869141,-0.08291775,0.00560792,-0.02333119,0.01367554
25.15878906,-0.21528917,0.02735794,-0.01930388,-0.01962983
25.15888672,0.29733404,0.00542647,-0.06237919,0.03941812
25.15898437,0.02736297,0.00451717,0.03135184,-0.01205212
25.15908203,0.01595296,0.01771249,0.02598569,-0.00722479
25.15917969,-0.08458918,-0.00383272,0.02124574,0.02205238
25.15927734,-0.07151929,0.01954203,0.00194803,0.02979794
25.15937500,0.05726672,-0.00330829,0.01281991,-0.03058913
25.15947266,-0.07790415,-0.00243900,0.00053287,0.01131301
25.15957031,0.06686950,-0.00013454,0.01766232,-0.01622752
25.15966797,0.00868730,0.01576886,-0.00147866,0.00165896
25.15976562,0.15228897,-0.01353634,-0.01465957,-0.00498279
25.15986328,0.08950469,0.02870256,-0.01981321,0.01987382
25.15996094,0.06428833,0.02496919,-0.04134889,0.02317709
25.16005859,0.20799169,-0.00050123,-0.00755282,-0.00816470
25.16015625,-0.23558856,0.01902600,-0.02540705,0.04321525
25.16025391,0.06451142,0.02630269,-0.04621837,-0.02320523
25.16035156,0.10778492,-0.00658875,-0.01416301,0.00960209
25.16044922,-0.16451279,0.00260199,-0.01294252,-0.00641186
25.16054688,0.27193699,0.00895185,-0.02791181,-0.00983481
25.16064453,-0.19770387,0.01048024,0.02311431,0.02696360
25.16074219,0.19348307,-0.01757979,-0.03167986,-0.01728585
25.16083984,0.29710835,0.01087517,0.02684320,0.05466454
25.16093750,0.12843312,0.00714957,-0.02485061,0.02450936
25.16103516,0.15527032,0.00649234,-0.01787441,-0.00292809
25.16113281,-0.07516782,0.01698068,-0.04025884,0.04215003
25.16123047,0.22244910,0.01186609,-0.00456094,0.03081258
25.16132813,0.02506979,-0.00938501,-0.00037197,0.01476046
25.16142578,0.24652551,0.00849513,-0.02559410,0.00805613
25.16152344,0.07494302,0.00784712,-0.02049304,0.02063329
25.16162109,0.17323750,0.00820610,-0.04325361,0.01149585
25.16171875,0.05315089,0.02277461,-0.01592539,-0.00947468
25.16181641,0.04052672,-0.00924343,0.00404982,0.01325542
25.16191406,0.11079835,0.02484031,0.00435768,0.03246253
25.16201172,-0.03863167,0.01970267,0.00321800,0.01346989
25.16210938,-0.05604206,-0.01204414,-0.04015646,0.01228463
25.16220703,0.06506699,-0.03135641,-0.00443385,0.01264419
25.16230469,-0.37786176,-0.00562054,-0.00659656,0.02929485
25.16240234,0.26107936,-0.00336510,-0.02338178,0.00312140
25.16250000,0.18116100,0.03860734,-0.00388584,0.02136477
25.16259766,0.24513264,0.02638829,-0.00328274,0.00302539
25.16269531,0.11650067,0.00479069,-0.03597363,-0.00967134
25.16279297,-0.02182720,0.02278775,-0.03850764,0.00360756
25.16289062,-0.00958469,0.00223013,-0.03068137,0.01180341
25.16298828,0.19457526,0.02331579,-0.01328079,-0.00404246
25.16308594,0.25469972,-0.01475552,-0.00208398,-0.01435319
25.16318359,-0.12286809,-0.00316199,0.00038430,0.01385802
25.16328125,0.05098826,-0.00358909,-0.01108963,0.02579317
25.16337891,-0.00232155,0.02876452,0.01106104,0.03061282
25.16347656,0.18567012,0.03212370,-0.00294899,0.01766721
25.16357422,-0.09754330,0.01944733,-0.01950471,0.00452241
25.16367187,0.29209820,0.04684096,-0.00190696,0.00673001
25.16376953,-0.04159678,0.00587443,0.00072392,0.02082807
25.16386719,0.15456881,0.01746906,0.00062383,0.02174462
25.16396484,-0.05469581,0.00292585,-0.00685687,0.02146755
25.16406250,-0.03812935,0.00876048,-0.01817916,0.00351463
25.16416016,-0.00133776,0.00803236,-0.01717930,0.02165652
25.16425781,0.29834318,0.02470860,0.00117616,0.06769759
25.16435547,-0.21009853,0.03491938,0.02062980,0.00883870
25.16445313,0.17181444,0.01097835,-0.01785088,0.00933430
25.16455078,0.02227481,0.00052182,-0.01451054,0.01013859
25.16464844,-0.10931449,0.00641926,-0.02318865,0.02194952
25.16474609,0.14002873,0.01460985,-0.05335276,0.02150138
25.16484375,0.14686007,0.03253952,0.01502332,-0.01163898
25.16494141,-0.10125219,0.00671956,0.02421209,0.02171462
25.16503906,0.43257270,-0.00447120,-0.00181762,-0.05463078
25.16513672,0.17926723,0.01591237,0.01739281,0.02783643
25.16523438,0.01064778,-0.02167751,0.02551392,0.01385694
25.16533203,0.01264191,-0.01460749,0.01625123,0.06267875
25.16542969,-0.10068768,0.01798833,0.03666081,-0.00520007
25.16552734,0.08342623,0.00884868,0.05739320,0.00003118
25.16562500,-0.23641533,-0.01464018,0.00422733,-0.01280132
25.16572266,0.08235632,-0.01374044,-0.01596837,-0.01184622
25.16582031,-0.12305345,-0.02087075,-0.00609586,0.00535660
25.16591797,0.03017791,0.01978759,0.00838543,0.01253536
25.16601562,-0.02507898,-0.00270590,-0.04630527,0.01302047
25.16611328,0.13759139,0.00402888,0.02928789,0.03629751
25.16621094,0.00924430,0.00741628,0.00283668,-0.00081851
25.16630859,-0.04768681,0.01995233,0.00198000,0.02239511
25.16640625,-0.15878570,0.05711172,-0.00446612,0.01689404
25.16650391,0.08593969,-0.00167625,0.01892997,-0.03992226
25.16660156,-0.16457547,0.01202154,0.00076962,0.04066770
25.16669922,-0.15653233,0.04220494,0.01124458,-0.02244974
25.16679687,-0.14844095,0.00014284,-0.01858037,-0.00690804
25.16689453,0.01046927,0.00652352,-0.00017053,0.01477121
25.16699219,0.04957192,0.00121518,0.04473624,0.00959501
25.16708984,-0.04283002,-0.00756276,0.01534708,-0.01167797
25.16718750,0.29569845,0.02628805,-0.01009919,0.02972835
25.16728516,0.05107928,0.00514203,-0.01311343,-0.02067165
25.16738281,0.33840363,-0.00656294,0.02118740,0.03120759
